STARDUST_SAVEPOINT_V1
simulationTime=4.6623112545E11
stepCount=902071255
totalMerges=42759
totalBounces=30806
totalFragmentations=18858
totalEscapes=0
totalStarFalls=0
particleCount=310

PARTICLES:
56399,7.566220647213052E10,2.054164556286986E9,-7.884282892460601E8,-2161.6344058677714,42059.13130472718,-100.43343228382541,3.6197442361869056E18,1.0949424354559359E-11,102.00000000000001,185218.1132375194,1
56487,-3.756756327407714E10,2.720166238014764E10,-2.1319990159527235E7,-30354.08779308954,-43667.37413569806,419.9762546517351,1.6079824840343478E19,1.0455073694693415E-10,102.0,306491.1856725038,1
58117,1.0356375763760803E10,-5.6517386582299675E10,-2.885501863344942E8,46818.4931309139,8085.499093351106,746.6448396978586,1.0154011869318423E19,8.50937738745557E-11,100.0,289411.8787169259,0
61710,2.9991338563675346E10,6.919502898968318E10,-2.5638551981896016E8,-38602.68150221792,16345.55234776882,646.7618993178304,8.722889448654478E17,-2.438743426443524E-11,100.82789342094836,127349.43479631371,0
62798,7.09090509336532E10,-8.266837787611163E10,5.516175336965214E8,25641.535076897755,23322.113399525613,55.44726099812812,7.0576721018583966E19,-8.764714457918654E-10,111.53642093987695,509287.45301681565,6
64302,6.441381457668951E10,-2.5477682202918045E10,-1.9553487245169935E8,15668.218788949931,40618.31008786562,-268.108454667918,1.2119839900234183E21,-1.3597012146421837E-9,109.66730684605164,1263758.7535605577,1
65388,7.00793446988728E10,3.957944012390564E10,7.752950219212189E8,-20422.269682533544,34758.008752722635,-285.14189976082474,1.0203177786943293E19,-3.049972042144605E-11,100.0,289878.2394136337,0
66054,6.265419959359104E10,1.4290690481654964E10,-2.125544946190935E8,-9904.069151770984,44130.96536530267,-176.1875068326161,1.4110134967777268E21,1.912872653645616E-9,111.64505926788837,1346500.265395193,4
66658,-9.180944989554057E10,-2.0491366968412933E10,-1.9605489066344914E9,8023.863768357845,-36409.25656450182,-83.98857672787999,2.6707263246305152E20,-1.3499698043086452E-9,112.74868753578744,773348.2766988337,4
67142,6.623136012452162E10,-2.7978710759868107E10,2.463785043424593E8,16274.828339670885,39782.95049471452,-425.0804119108533,1.0459930058342169E20,-4.911607278949E-10,109.94507570630468,610128.7119538041,0
67431,-3.934252887902146E10,-9.907573855732054E10,1.9569437611781518E9,32500.244630614437,-12626.040905469761,254.76182118024693,1.4671987320437626E20,-2.504874969711815E-10,102.0,700271.9338650155,0
68022,6.3494329075526985E10,7.755189820537202E10,1.14967603814595E9,-28604.51525869622,23481.490179126973,516.899467437128,1.3993253510610633E19,-2.0622815302902637E-11,104.771596224,296971.91888722265,4
68128,2.0052130133163864E10,-5.155027499555715E10,-3.7392742071110696E8,46118.46369064932,16561.386029315956,-39.34511526562335,6.6626365220519354E19,7.547486013291842E-10,102.59469305046548,494124.4051634003,2
68192,4.261077127491754E10,-1.5252117944524794E10,1.6686155235908177E8,18742.420370467193,51035.473305083644,-831.2204549861847,1.05422063933387E20,7.063080009382083E-13,103.8624107142857,605926.610313684,2
